center_freq,average,start,end,congestion,start,end
155312000.0,-7.937271026666666,2019-04-30 13:20:50,2019-04-30 13:21:50,,,
155312000.0,-7.747694776666667,2019-04-30 13:21:40,2019-04-30 13:22:40,,,
155312000.0,-7.254583826666665,2019-04-30 13:22:30,2019-04-30 13:23:30,,,
155312000.0,-8.411329273333331,2019-04-30 13:23:20,2019-04-30 13:24:20,,,
155312000.0,-7.718648748275863,2019-04-30 13:24:10,2019-04-30 13:25:10,,,
155312000.0,-8.119224703333332,2019-04-30 13:25:00,2019-04-30 13:26:00,,,
155312000.0,-8.159348236666666,2019-04-30 13:25:50,2019-04-30 13:26:50,,,
155312000.0,-8.509844223333333,2019-04-30 13:26:40,2019-04-30 13:27:40,,,
155312000.0,-8.036012223333334,2019-04-30 13:27:30,2019-04-30 13:28:30,,,
155312000.0,-8.395691820689654,2019-04-30 13:28:20,2019-04-30 13:29:20,,,
155312000.0,-7.893624823333334,2019-04-30 13:29:10,2019-04-30 13:30:10,,,
155312000.0,-8.228883336666666,2019-04-30 13:30:00,2019-04-30 13:31:00,,,
155312000.0,-8.4629727,2019-04-30 13:30:50,2019-04-30 13:31:50,,,
155312000.0,-7.869378740000001,2019-04-30 13:31:40,2019-04-30 13:32:40,,,
155312000.0,-8.405560951724139,2019-04-30 13:32:30,2019-04-30 13:33:30,,,
155312000.0,-8.789624033333332,2019-04-30 13:33:20,2019-04-30 13:34:20,,,
155312000.0,-7.98595446,2019-04-30 13:34:10,2019-04-30 13:35:10,,,
155312000.0,-7.841713360000001,2019-04-30 13:35:00,2019-04-30 13:36:00,,,
155312000.0,-7.958341543333334,2019-04-30 13:35:50,2019-04-30 13:36:50,,,
155312000.0,-7.999803603448276,2019-04-30 13:36:40,2019-04-30 13:37:40,,,
155312000.0,-7.557017877241377,2019-04-30 13:37:30,2019-04-30 13:38:30,,,
155312000.0,-7.473137830000001,2019-04-30 13:38:20,2019-04-30 13:39:20,,,
155312000.0,-6.790500460000001,2019-04-30 13:39:10,2019-04-30 13:40:10,,,
155312000.0,-6.791466513793103,2019-04-30 13:40:00,2019-04-30 13:41:00,,,
155312000.0,-7.171206046666667,2019-04-30 13:40:50,2019-04-30 13:41:50,,,
155312000.0,-6.960289820000002,2019-04-30 13:41:40,2019-04-30 13:42:40,,,
155312000.0,-7.586909473333334,2019-04-30 13:42:30,2019-04-30 13:43:30,,,
155312000.0,-7.436510886666668,2019-04-30 13:43:20,2019-04-30 13:44:20,,,
155312000.0,-7.73316394137931,2019-04-30 13:44:10,2019-04-30 13:45:10,,,
155312000.0,-7.297316203333334,2019-04-30 13:45:00,2019-04-30 13:46:00,,,
155312000.0,-7.163175549999999,2019-04-30 13:45:50,2019-04-30 13:46:50,,,
155312000.0,-7.379644459999999,2019-04-30 13:46:40,2019-04-30 13:47:40,,,
155312000.0,-7.777031976666668,2019-04-30 13:47:30,2019-04-30 13:48:30,,,
155312000.0,-8.620676434482757,2019-04-30 13:48:20,2019-04-30 13:49:20,,,
155312000.0,-7.622769380000002,2019-04-30 13:49:10,2019-04-30 13:50:10,,,
155312000.0,-7.870483073333335,2019-04-30 13:50:00,2019-04-30 13:51:00,,,
155312000.0,-7.4010604566666665,2019-04-30 13:50:50,2019-04-30 13:51:50,,,
155312000.0,-8.062402834482757,2019-04-30 13:51:40,2019-04-30 13:52:40,,,
155312000.0,-8.206727593333333,2019-04-30 13:52:30,2019-04-30 13:53:30,,,
155312000.0,-8.135665429999998,2019-04-30 13:53:20,2019-04-30 13:54:20,,,
155312000.0,-8.27180395,2019-04-30 13:54:10,2019-04-30 13:55:10,,,
155312000.0,-7.359625951724137,2019-04-30 13:55:00,2019-04-30 13:56:00,,,
155312000.0,-7.09999563,2019-04-30 13:55:50,2019-04-30 13:56:50,,,
155312000.0,-7.6179799599999996,2019-04-30 13:56:40,2019-04-30 13:57:40,,,
155312000.0,-7.654457526666665,2019-04-30 13:57:30,2019-04-30 13:58:30,,,
155312000.0,-8.01216521,2019-04-30 13:58:20,2019-04-30 13:59:20,,,
155312000.0,-8.081800451724138,2019-04-30 13:59:10,2019-04-30 14:00:10,,,
155312000.0,-6.329642486666665,2019-04-30 14:00:00,2019-04-30 14:01:00,2.0,2019-04-30 14:00:00,2019-04-30 14:01:00
155312000.0,-4.500872603333334,2019-04-30 14:00:50,2019-04-30 14:01:50,4.0,2019-04-30 14:00:50,2019-04-30 14:01:50
155312000.0,-8.193313626666665,2019-04-30 14:01:40,2019-04-30 14:02:40,,,
155312000.0,-8.47468847,2019-04-30 14:02:30,2019-04-30 14:03:30,,,
155312000.0,-7.840773606896553,2019-04-30 14:03:20,2019-04-30 14:04:20,,,
155312000.0,-7.925880186666666,2019-04-30 14:04:10,2019-04-30 14:05:10,,,
155312000.0,-7.689646356666666,2019-04-30 14:05:00,2019-04-30 14:06:00,,,
155312000.0,-8.076254116666666,2019-04-30 14:05:50,2019-04-30 14:06:50,,,
155312000.0,-7.839292386666667,2019-04-30 14:06:40,2019-04-30 14:07:40,,,
155312000.0,-8.37298046551724,2019-04-30 14:07:30,2019-04-30 14:08:30,,,
155312000.0,-7.896493169999999,2019-04-30 14:08:20,2019-04-30 14:09:20,,,
155312000.0,-1.0829382233333338,2019-04-30 14:09:10,2019-04-30 14:10:10,7.0,2019-04-30 14:09:10,2019-04-30 14:10:10
155312000.0,-3.34638403,2019-04-30 14:10:00,2019-04-30 14:11:00,5.0,2019-04-30 14:10:00,2019-04-30 14:11:00
155312000.0,-7.4035728166666654,2019-04-30 14:10:50,2019-04-30 14:11:50,,,
155312000.0,-5.811763613793103,2019-04-30 14:11:40,2019-04-30 14:12:40,2.0,2019-04-30 14:11:40,2019-04-30 14:12:40
155312000.0,-2.6035759966666663,2019-04-30 14:12:30,2019-04-30 14:13:30,4.0,2019-04-30 14:12:30,2019-04-30 14:13:30
155312000.0,-8.065173913333332,2019-04-30 14:13:20,2019-04-30 14:14:20,,,
155312000.0,-7.867134553333334,2019-04-30 14:14:10,2019-04-30 14:15:10,,,
155312000.0,-7.617182048275862,2019-04-30 14:15:00,2019-04-30 14:16:00,,,
155312000.0,-8.234174248275862,2019-04-30 14:15:50,2019-04-30 14:16:50,,,
155312000.0,-8.258885756666668,2019-04-30 14:16:40,2019-04-30 14:17:40,,,
155312000.0,-8.169459166666666,2019-04-30 14:17:30,2019-04-30 14:18:30,,,
155312000.0,-8.53565239,2019-04-30 14:18:20,2019-04-30 14:19:20,,,
155312000.0,-7.364316750000001,2019-04-30 14:19:10,2019-04-30 14:20:10,,,
155312000.0,-8.040687486206895,2019-04-30 14:20:00,2019-04-30 14:21:00,,,
155312000.0,-8.141269443333334,2019-04-30 14:20:50,2019-04-30 14:21:50,,,
155312000.0,-7.813898336666667,2019-04-30 14:21:40,2019-04-30 14:22:40,,,
155312000.0,-8.081903056666667,2019-04-30 14:22:30,2019-04-30 14:23:30,,,
155312000.0,-8.262903027586205,2019-04-30 14:23:20,2019-04-30 14:24:20,,,
155312000.0,-8.252030366666666,2019-04-30 14:24:10,2019-04-30 14:25:10,,,
155312000.0,-7.47530448,2019-04-30 14:25:00,2019-04-30 14:26:00,,,
155312000.0,-8.158042106666668,2019-04-30 14:25:50,2019-04-30 14:26:50,,,
155312000.0,-7.455254776666668,2019-04-30 14:26:40,2019-04-30 14:27:40,,,
155312000.0,-7.702235575862071,2019-04-30 14:27:30,2019-04-30 14:28:30,,,
155312000.0,-7.705976800000003,2019-04-30 14:28:20,2019-04-30 14:29:20,,,
155312000.0,-7.820979396666667,2019-04-30 14:29:10,2019-04-30 14:30:10,,,
155312000.0,-8.347460403333335,2019-04-30 14:30:00,2019-04-30 14:31:00,,,
155312000.0,-7.750039943333335,2019-04-30 14:30:50,2019-04-30 14:31:50,,,
155312000.0,-7.729569262068964,2019-04-30 14:31:40,2019-04-30 14:32:40,,,
155312000.0,-7.892371179999998,2019-04-30 14:32:30,2019-04-30 14:33:30,,,
155312000.0,-8.370445536666667,2019-04-30 14:33:20,2019-04-30 14:34:20,,,
155312000.0,-7.538076746666666,2019-04-30 14:34:10,2019-04-30 14:35:10,,,
155312000.0,-7.881849460000001,2019-04-30 14:35:00,2019-04-30 14:36:00,,,
155312000.0,-7.2543514931034485,2019-04-30 14:35:50,2019-04-30 14:36:50,,,
155312000.0,-7.528548236666667,2019-04-30 14:36:40,2019-04-30 14:37:40,,,
155312000.0,-8.574044913333333,2019-04-30 14:37:30,2019-04-30 14:38:30,,,
155312000.0,-8.317613976666667,2019-04-30 14:38:20,2019-04-30 14:39:20,,,
155312000.0,-8.67895895,2019-04-30 14:39:10,2019-04-30 14:40:10,,,
155312000.0,-8.333951079310344,2019-04-30 14:40:00,2019-04-30 14:41:00,,,
155312000.0,-8.53798097,2019-04-30 14:40:50,2019-04-30 14:41:50,,,
155312000.0,-7.748115423333333,2019-04-30 14:41:40,2019-04-30 14:42:40,,,
155312000.0,-8.844905153333334,2019-04-30 14:42:30,2019-04-30 14:43:30,,,
155312000.0,-9.195229023333333,2019-04-30 14:43:20,2019-04-30 14:44:20,,,
155312000.0,-8.493733968965518,2019-04-30 14:44:10,2019-04-30 14:45:10,,,
155312000.0,-8.70615678275862,2019-04-30 14:45:00,2019-04-30 14:46:00,,,
155312000.0,-8.668645003333333,2019-04-30 14:45:50,2019-04-30 14:46:50,,,
155312000.0,-8.233491526666667,2019-04-30 14:46:40,2019-04-30 14:47:40,,,
155312000.0,-5.568905169999999,2019-04-30 14:47:30,2019-04-30 14:48:30,2.0,2019-04-30 14:47:30,2019-04-30 14:48:30
155312000.0,-8.417692573333333,2019-04-30 14:48:20,2019-04-30 14:49:20,,,
155312000.0,-7.948463006896553,2019-04-30 14:49:10,2019-04-30 14:50:10,,,
155312000.0,-8.601493156666667,2019-04-30 14:50:00,2019-04-30 14:51:00,,,
155312000.0,-8.93145082,2019-04-30 14:50:50,2019-04-30 14:51:50,,,
155312000.0,-8.736625163333333,2019-04-30 14:51:40,2019-04-30 14:52:40,,,
155312000.0,-8.470425433333332,2019-04-30 14:52:30,2019-04-30 14:53:30,,,
155312000.0,-8.818806403448276,2019-04-30 14:53:20,2019-04-30 14:54:20,,,
155312000.0,-8.873866833333333,2019-04-30 14:54:10,2019-04-30 14:55:10,,,
155312000.0,-8.539794416666666,2019-04-30 14:55:00,2019-04-30 14:56:00,,,
155312000.0,-8.20207515,2019-04-30 14:55:50,2019-04-30 14:56:50,,,
155312000.0,-8.802263936666666,2019-04-30 14:56:40,2019-04-30 14:57:40,,,
155312000.0,-8.955033949999999,2019-04-30 14:57:30,2019-04-30 14:58:30,,,
155312000.0,-8.797632606896551,2019-04-30 14:58:20,2019-04-30 14:59:20,,,
155312000.0,-9.309477200000002,2019-04-30 14:59:10,2019-04-30 15:00:10,,,
155312000.0,-9.444241046666665,2019-04-30 15:00:00,2019-04-30 15:01:00,,,
155312000.0,-8.899907796666666,2019-04-30 15:00:50,2019-04-30 15:01:50,,,
155312000.0,-9.403823417241377,2019-04-30 15:01:40,2019-04-30 15:02:40,,,
155312000.0,-8.762075246666665,2019-04-30 15:02:30,2019-04-30 15:03:30,,,
155312000.0,-9.32082384,2019-04-30 15:03:20,2019-04-30 15:04:20,,,
155312000.0,-9.868511456666665,2019-04-30 15:04:10,2019-04-30 15:05:10,,,
155312000.0,-9.30693442,2019-04-30 15:05:00,2019-04-30 15:06:00,,,
155312000.0,-9.685399440000001,2019-04-30 15:05:50,2019-04-30 15:06:50,,,
155312000.0,-8.621463010344828,2019-04-30 15:06:40,2019-04-30 15:07:40,,,
155312000.0,-8.444101163333334,2019-04-30 15:07:30,2019-04-30 15:08:30,,,
155312000.0,-8.921963779999999,2019-04-30 15:08:20,2019-04-30 15:09:20,,,
155312000.0,-7.835280479999999,2019-04-30 15:09:10,2019-04-30 15:10:10,,,
155312000.0,-8.755898076666666,2019-04-30 15:10:00,2019-04-30 15:11:00,,,
155312000.0,-7.963163886666666,2019-04-30 15:10:50,2019-04-30 15:11:50,,,
155312000.0,-8.414922210344823,2019-04-30 15:11:40,2019-04-30 15:12:40,,,
155312000.0,-8.43014280333333,2019-04-30 15:12:30,2019-04-30 15:13:30,,,
155312000.0,-8.366418533333333,2019-04-30 15:13:20,2019-04-30 15:14:20,,,
155312000.0,-8.287710553333334,2019-04-30 15:14:10,2019-04-30 15:15:10,,,
155312000.0,-7.746109279310344,2019-04-30 15:15:00,2019-04-30 15:16:00,,,
155312000.0,-8.299848516666666,2019-04-30 15:15:50,2019-04-30 15:16:50,,,
155312000.0,-8.120283146666667,2019-04-30 15:16:40,2019-04-30 15:17:40,,,
155312000.0,3.901548173333334,2019-04-30 15:17:30,2019-04-30 15:18:30,10.0,2019-04-30 15:17:30,2019-04-30 15:18:30
155312000.0,3.9870498724137913,2019-04-30 15:18:20,2019-04-30 15:19:20,9.0,2019-04-30 15:18:20,2019-04-30 15:19:20
155312000.0,-8.42003938,2019-04-30 15:19:10,2019-04-30 15:20:10,,,
155312000.0,-8.79505483,2019-04-30 15:20:00,2019-04-30 15:21:00,,,
155312000.0,-8.988571416666666,2019-04-30 15:20:50,2019-04-30 15:21:50,,,
155312000.0,-7.900309926666664,2019-04-30 15:21:40,2019-04-30 15:22:40,,,
155312000.0,-8.138020768965518,2019-04-30 15:22:30,2019-04-30 15:23:30,,,
155312000.0,-7.4321337366666675,2019-04-30 15:23:20,2019-04-30 15:24:20,,,
155312000.0,-7.883982766666666,2019-04-30 15:24:10,2019-04-30 15:25:10,,,
155312000.0,-7.313930739999998,2019-04-30 15:25:00,2019-04-30 15:26:00,,,
155312000.0,-7.4801829,2019-04-30 15:25:50,2019-04-30 15:26:50,,,
155312000.0,-7.848189234482758,2019-04-30 15:26:40,2019-04-30 15:27:40,,,
155312000.0,-8.116451106666666,2019-04-30 15:27:30,2019-04-30 15:28:30,,,
155312000.0,-7.3190764933333305,2019-04-30 15:28:20,2019-04-30 15:29:20,,,
155312000.0,-7.591240890000001,2019-04-30 15:29:10,2019-04-30 15:30:10,,,
155312000.0,-7.494521327586206,2019-04-30 15:30:00,2019-04-30 15:31:00,,,
155312000.0,-7.712085793333332,2019-04-30 15:30:50,2019-04-30 15:31:50,,,
155312000.0,-7.863404806666668,2019-04-30 15:31:40,2019-04-30 15:32:40,,,
155312000.0,-8.103918646666665,2019-04-30 15:32:30,2019-04-30 15:33:30,,,
155312000.0,-7.907042068965517,2019-04-30 15:33:20,2019-04-30 15:34:20,,,
155312000.0,-7.4554786900000005,2019-04-30 15:34:10,2019-04-30 15:35:10,,,
155312000.0,-7.5036551266666685,2019-04-30 15:35:00,2019-04-30 15:36:00,,,
155312000.0,-7.760546896666665,2019-04-30 15:36:40,2019-04-30 15:37:40,,,
155312000.0,-7.733327693333335,2019-04-30 15:35:50,2019-04-30 15:36:50,,,
155312000.0,-7.84731199,2019-04-30 15:37:30,2019-04-30 15:38:30,,,
155312000.0,-8.090600372413792,2019-04-30 15:38:20,2019-04-30 15:39:20,,,
155312000.0,-7.9467128066666675,2019-04-30 15:39:10,2019-04-30 15:40:10,,,
155312000.0,-8.283528246666668,2019-04-30 15:40:00,2019-04-30 15:41:00,,,
155312000.0,-8.061310816666667,2019-04-30 15:40:50,2019-04-30 15:41:50,,,
155312000.0,-7.933791413333335,2019-04-30 15:41:40,2019-04-30 15:42:40,,,
155312000.0,-7.707566946666665,2019-04-30 15:42:30,2019-04-30 15:43:30,,,
155312000.0,-8.290857203448274,2019-04-30 15:43:20,2019-04-30 15:44:20,,,
155312000.0,-8.275883573333333,2019-04-30 15:44:10,2019-04-30 15:45:10,,,
155312000.0,-8.793773616666666,2019-04-30 15:45:00,2019-04-30 15:46:00,,,
155312000.0,5.668957496666667,2019-04-30 15:45:50,2019-04-30 15:46:50,11.0,2019-04-30 15:45:50,2019-04-30 15:46:50
155312000.0,-6.486482420000001,2019-04-30 15:46:40,2019-04-30 15:47:40,1.0,2019-04-30 15:46:40,2019-04-30 15:47:40
155312000.0,-8.09737245862069,2019-04-30 15:47:30,2019-04-30 15:48:30,,,
155312000.0,-8.987423799999998,2019-04-30 15:48:20,2019-04-30 15:49:20,,,
155312000.0,-8.082672043333332,2019-04-30 15:49:10,2019-04-30 15:50:10,,,
155312000.0,-8.546155656666667,2019-04-30 15:50:00,2019-04-30 15:51:00,,,
155312000.0,-8.053902013333333,2019-04-30 15:50:50,2019-04-30 15:51:50,,,
155312000.0,-8.044744506666666,2019-04-30 15:51:40,2019-04-30 15:52:40,,,
155312000.0,-8.196504568965516,2019-04-30 15:52:30,2019-04-30 15:53:30,,,
155312000.0,-8.835936866666668,2019-04-30 15:53:20,2019-04-30 15:54:20,,,
155312000.0,-8.188632416666668,2019-04-30 15:54:10,2019-04-30 15:55:10,,,
155312000.0,-7.918217656666667,2019-04-30 15:55:00,2019-04-30 15:56:00,,,
155312000.0,-7.7763002517241375,2019-04-30 15:55:50,2019-04-30 15:56:50,,,
155312000.0,-8.169739033333332,2019-04-30 15:56:40,2019-04-30 15:57:40,,,
155312000.0,-8.147427866666666,2019-04-30 15:57:30,2019-04-30 15:58:30,,,
155312000.0,-7.840193466666666,2019-04-30 15:58:20,2019-04-30 15:59:20,,,
155312000.0,-8.356759180000001,2019-04-30 15:59:10,2019-04-30 16:00:10,,,
155312000.0,-8.426259386206896,2019-04-30 16:00:00,2019-04-30 16:01:00,,,
155312000.0,-7.940840483333334,2019-04-30 16:00:50,2019-04-30 16:01:50,,,
155312000.0,-7.802547149999999,2019-04-30 16:01:40,2019-04-30 16:02:40,,,
155312000.0,-7.962744319999999,2019-04-30 16:02:30,2019-04-30 16:03:30,,,
155312000.0,-8.119039090000001,2019-04-30 16:03:20,2019-04-30 16:04:20,,,
155312000.0,-7.55539177586207,2019-04-30 16:04:10,2019-04-30 16:05:10,,,
155312000.0,-7.5888192000000005,2019-04-30 16:05:00,2019-04-30 16:06:00,,,
155312000.0,-7.110812446666667,2019-04-30 16:05:50,2019-04-30 16:06:50,,,
155312000.0,-7.790724636666668,2019-04-30 16:06:40,2019-04-30 16:07:40,,,
155312000.0,-7.6398347344827595,2019-04-30 16:07:30,2019-04-30 16:08:30,,,
155312000.0,-7.372597086206896,2019-04-30 16:08:20,2019-04-30 16:09:20,,,
155312000.0,-6.9893446699999995,2019-04-30 16:09:10,2019-04-30 16:10:10,,,
155312000.0,-7.694656249999998,2019-04-30 16:10:00,2019-04-30 16:11:00,,,
155312000.0,-7.89685883,2019-04-30 16:10:50,2019-04-30 16:11:50,,,
155312000.0,-8.075582679310346,2019-04-30 16:11:40,2019-04-30 16:12:40,,,
155312000.0,-8.159203873333333,2019-04-30 16:12:30,2019-04-30 16:13:30,,,
155312000.0,-7.785795126666667,2019-04-30 16:13:20,2019-04-30 16:14:20,,,
155312000.0,-2.017888266666666,2019-04-30 16:14:10,2019-04-30 16:15:10,5.0,2019-04-30 16:14:10,2019-04-30 16:15:10
155312000.0,-4.14708394137931,2019-04-30 16:15:00,2019-04-30 16:16:00,3.0,2019-04-30 16:15:00,2019-04-30 16:16:00
155312000.0,-3.2947683066666666,2019-04-30 16:15:50,2019-04-30 16:16:50,4.0,2019-04-30 16:15:50,2019-04-30 16:16:50
155312000.0,12.580724006666667,2019-04-30 16:16:40,2019-04-30 16:17:40,18.0,2019-04-30 16:16:40,2019-04-30 16:17:40
155312000.0,11.922658023333334,2019-04-30 16:17:30,2019-04-30 16:18:30,16.0,2019-04-30 16:17:30,2019-04-30 16:18:30
155312000.0,-4.644596516666667,2019-04-30 16:18:20,2019-04-30 16:19:20,2.0,2019-04-30 16:18:20,2019-04-30 16:19:20
155312000.0,4.469637058620688,2019-04-30 16:19:10,2019-04-30 16:20:10,8.0,2019-04-30 16:19:10,2019-04-30 16:20:10
155312000.0,-5.029512909999998,2019-04-30 16:20:00,2019-04-30 16:21:00,2.0,2019-04-30 16:20:00,2019-04-30 16:21:00
155312000.0,10.81495469333333,2019-04-30 16:20:50,2019-04-30 16:21:50,16.0,2019-04-30 16:20:50,2019-04-30 16:21:50
155312000.0,0.49399660333333323,2019-04-30 16:21:40,2019-04-30 16:22:40,7.0,2019-04-30 16:21:40,2019-04-30 16:22:40
155312000.0,-8.447229962068967,2019-04-30 16:22:30,2019-04-30 16:23:30,,,
155312000.0,-8.289814993333334,2019-04-30 16:23:20,2019-04-30 16:24:20,,,
155312000.0,-8.452243193333334,2019-04-30 16:24:10,2019-04-30 16:25:10,,,
155312000.0,-8.033599283333334,2019-04-30 16:25:00,2019-04-30 16:26:00,,,
155312000.0,-8.16980206,2019-04-30 16:25:50,2019-04-30 16:26:50,,,
155312000.0,-8.086862620689656,2019-04-30 16:26:40,2019-04-30 16:27:40,,,
155312000.0,-8.648587656666669,2019-04-30 16:27:30,2019-04-30 16:28:30,,,
155312000.0,-8.328204603333331,2019-04-30 16:28:20,2019-04-30 16:29:20,,,
155312000.0,-8.031068529999999,2019-04-30 16:29:10,2019-04-30 16:30:10,,,
155312000.0,1.1926433299999997,2019-04-30 16:30:00,2019-04-30 16:31:00,10.0,2019-04-30 16:30:00,2019-04-30 16:31:00
155312000.0,3.610969372413792,2019-04-30 16:30:50,2019-04-30 16:31:50,10.0,2019-04-30 16:30:50,2019-04-30 16:31:50
155312000.0,-7.918344829999999,2019-04-30 16:31:40,2019-04-30 16:32:40,,,
155312000.0,-4.4801630066666664,2019-04-30 16:32:30,2019-04-30 16:33:30,4.0,2019-04-30 16:32:30,2019-04-30 16:33:30
155312000.0,-8.111810603333334,2019-04-30 16:33:20,2019-04-30 16:34:20,,,
155312000.0,7.9884891866666665,2019-04-30 16:34:10,2019-04-30 16:35:10,14.0,2019-04-30 16:34:10,2019-04-30 16:35:10
155312000.0,-2.957793103448276,2019-04-30 16:35:00,2019-04-30 16:36:00,4.0,2019-04-30 16:35:00,2019-04-30 16:36:00
155312000.0,0.7179577666666666,2019-04-30 16:35:50,2019-04-30 16:36:50,8.0,2019-04-30 16:35:50,2019-04-30 16:36:50
155312000.0,4.625201566666664,2019-04-30 16:36:40,2019-04-30 16:37:40,12.0,2019-04-30 16:36:40,2019-04-30 16:37:40
155312000.0,-4.299200573333333,2019-04-30 16:37:30,2019-04-30 16:38:30,4.0,2019-04-30 16:37:30,2019-04-30 16:38:30
155312000.0,0.5378403068965522,2019-04-30 16:38:20,2019-04-30 16:39:20,7.0,2019-04-30 16:38:20,2019-04-30 16:39:20
155312000.0,-8.391679190000001,2019-04-30 16:39:10,2019-04-30 16:40:10,,,
155312000.0,-7.255924003333331,2019-04-30 16:40:00,2019-04-30 16:41:00,,,
155312000.0,-8.004805703333336,2019-04-30 16:40:50,2019-04-30 16:41:50,,,
155312000.0,-7.701205762068969,2019-04-30 16:41:40,2019-04-30 16:42:40,,,
155312000.0,-7.268975644827585,2019-04-30 16:42:30,2019-04-30 16:43:30,,,
155312000.0,-8.101573333333333,2019-04-30 16:43:20,2019-04-30 16:44:20,,,
155312000.0,-2.715495499999999,2019-04-30 16:44:10,2019-04-30 16:45:10,6.0,2019-04-30 16:44:10,2019-04-30 16:45:10
155312000.0,11.75217613448276,2019-04-30 16:45:00,2019-04-30 16:46:00,17.0,2019-04-30 16:45:00,2019-04-30 16:46:00
155312000.0,20.574738610344824,2019-04-30 16:45:50,2019-04-30 16:46:50,22.0,2019-04-30 16:45:50,2019-04-30 16:46:50
155312000.0,1.9164953633333341,2019-04-30 16:46:40,2019-04-30 16:47:40,10.0,2019-04-30 16:46:40,2019-04-30 16:47:40
155312000.0,-7.25477767,2019-04-30 16:47:30,2019-04-30 16:48:30,,,
155312000.0,-7.656726506666667,2019-04-30 16:48:20,2019-04-30 16:49:20,,,
155312000.0,-7.67469168275862,2019-04-30 16:49:10,2019-04-30 16:50:10,,,
155312000.0,-8.21811016,2019-04-30 16:50:00,2019-04-30 16:51:00,,,
155312000.0,-7.548113753333334,2019-04-30 16:50:50,2019-04-30 16:51:50,,,
155312000.0,-7.99060163,2019-04-30 16:51:40,2019-04-30 16:52:40,,,
155312000.0,-8.306157176666668,2019-04-30 16:52:30,2019-04-30 16:53:30,,,
155312000.0,-7.772336386206898,2019-04-30 16:53:20,2019-04-30 16:54:20,,,
155312000.0,0.9304927066666668,2019-04-30 16:54:10,2019-04-30 16:55:10,6.0,2019-04-30 16:54:10,2019-04-30 16:55:10
155312000.0,-5.152398616666667,2019-04-30 16:55:00,2019-04-30 16:56:00,2.0,2019-04-30 16:55:00,2019-04-30 16:56:00
155312000.0,-8.49018572,2019-04-30 16:55:50,2019-04-30 16:56:50,,,
155312000.0,-8.39632287586207,2019-04-30 16:56:40,2019-04-30 16:57:40,,,
155312000.0,3.6598070655172403,2019-04-30 16:57:30,2019-04-30 16:58:30,12.0,2019-04-30 16:57:30,2019-04-30 16:58:30
155312000.0,-0.7907597933333335,2019-04-30 16:58:20,2019-04-30 16:59:20,9.0,2019-04-30 16:58:20,2019-04-30 16:59:20
155312000.0,-8.468515363333333,2019-04-30 16:59:10,2019-04-30 17:00:10,,,
155312000.0,-8.397971596666666,2019-04-30 17:00:00,2019-04-30 17:01:00,,,
155312000.0,-8.664731793103448,2019-04-30 17:00:50,2019-04-30 17:01:50,,,
155312000.0,-8.703082916666666,2019-04-30 17:01:40,2019-04-30 17:02:40,,,
155312000.0,-8.462906186666666,2019-04-30 17:02:30,2019-04-30 17:03:30,,,
155312000.0,6.993809830000001,2019-04-30 17:03:20,2019-04-30 17:04:20,16.0,2019-04-30 17:03:20,2019-04-30 17:04:20
155312000.0,-8.010194041379311,2019-04-30 17:04:10,2019-04-30 17:05:10,1.0,2019-04-30 17:04:10,2019-04-30 17:05:10
155312000.0,-8.459332763333332,2019-04-30 17:05:00,2019-04-30 17:06:00,,,
155312000.0,-8.513391106666663,2019-04-30 17:05:50,2019-04-30 17:06:50,,,
155312000.0,-8.152575670000001,2019-04-30 17:06:40,2019-04-30 17:07:40,,,
155312000.0,-9.043442846666666,2019-04-30 17:07:30,2019-04-30 17:08:30,,,
155312000.0,-4.147760663333334,2019-04-30 17:08:20,2019-04-30 17:09:20,4.0,2019-04-30 17:08:20,2019-04-30 17:09:20
155312000.0,-1.8135617586206905,2019-04-30 17:09:10,2019-04-30 17:10:10,6.0,2019-04-30 17:09:10,2019-04-30 17:10:10
155312000.0,-8.241456229999999,2019-04-30 17:10:00,2019-04-30 17:11:00,,,
155312000.0,-8.109404286666669,2019-04-30 17:10:50,2019-04-30 17:11:50,,,
155312000.0,-8.235393066666665,2019-04-30 17:11:40,2019-04-30 17:12:40,,,
155312000.0,-8.500894836666667,2019-04-30 17:12:30,2019-04-30 17:13:30,,,
155312000.0,-8.079908610344827,2019-04-30 17:13:20,2019-04-30 17:14:20,,,
155312000.0,-8.196732853333334,2019-04-30 17:14:10,2019-04-30 17:15:10,,,
155312000.0,-8.10974092,2019-04-30 17:15:00,2019-04-30 17:16:00,,,
155312000.0,-7.973405246666666,2019-04-30 17:15:50,2019-04-30 17:16:50,,,
155312000.0,0.8916329433333331,2019-04-30 17:16:40,2019-04-30 17:17:40,8.0,2019-04-30 17:16:40,2019-04-30 17:17:40
155312000.0,-7.936812220689658,2019-04-30 17:17:30,2019-04-30 17:18:30,,,
155312000.0,-7.9455462333333315,2019-04-30 17:18:20,2019-04-30 17:19:20,,,
155312000.0,-7.892730720000002,2019-04-30 17:19:10,2019-04-30 17:20:10,,,
155312000.0,-7.849085070000001,2019-04-30 17:20:00,2019-04-30 17:21:00,,,
155312000.0,-8.001208456666665,2019-04-30 17:20:50,2019-04-30 17:21:50,,,
155312000.0,-7.988106810344828,2019-04-30 17:21:40,2019-04-30 17:22:40,,,
155312000.0,-8.438823280000001,2019-04-30 17:22:30,2019-04-30 17:23:30,,,
155312000.0,-7.81723513,2019-04-30 17:23:20,2019-04-30 17:24:20,,,
