localdatetime,predict
2019-04-27-11-33,0.1968042105436325
2019-04-27-11-34,0.2404257357120514
2019-04-27-11-35,0.22444404661655426
2019-04-27-11-36,0.23944497108459473
2019-04-27-11-37,0.20892249047756195
2019-04-27-11-38,0.210684671998024
2019-04-27-11-39,0.25701475143432617
2019-04-27-11-40,0.2161918431520462
2019-04-27-11-41,0.19833184778690338
2019-04-27-11-42,0.21850107610225677
2019-04-27-11-43,0.20796872675418854
2019-04-27-11-44,0.19990544021129608
2019-04-27-11-45,0.17270654439926147
2019-04-27-11-46,0.2061556875705719
2019-04-27-11-47,0.19164606928825378
2019-04-27-11-48,0.1935863345861435
2019-04-27-11-49,0.20889320969581604
2019-04-27-11-50,0.19905543327331543
2019-04-27-11-51,0.16854014992713928
2019-04-27-11-52,0.1658395677804947
2019-04-27-11-53,0.22228510677814484
2019-04-27-11-54,0.244676411151886
2019-04-27-11-55,0.18902933597564697
2019-04-27-11-56,0.15450036525726318
2019-04-27-11-57,0.24356476962566376
2019-04-27-11-58,0.21823668479919434
2019-04-27-11-59,0.21444295346736908
2019-04-27-12-00,0.2634149491786957
2019-04-27-12-01,0.20455345511436462
2019-04-27-12-02,0.2334657609462738
2019-04-27-12-03,0.2788066267967224
2019-04-27-12-04,0.22423484921455383
2019-04-27-12-05,0.211783766746521
2019-04-27-12-06,0.26210591197013855
2019-04-27-12-07,0.21748176217079163
2019-04-27-12-08,0.2219265103340149
2019-04-27-12-09,0.21261075139045715
2019-04-27-12-10,0.18898694217205048
2019-04-27-12-11,0.2228774130344391
2019-04-27-12-12,0.220059335231781
2019-04-27-12-13,0.19430476427078247
2019-04-27-12-14,0.17964988946914673
2019-04-27-12-15,0.23329205811023712
2019-04-27-12-16,0.2235461175441742
2019-04-27-12-17,0.21528135240077972
2019-04-27-12-18,0.25958818197250366
2019-04-27-12-19,0.20769627392292023
2019-04-27-12-20,0.14945831894874573
2019-04-27-12-21,0.1581982672214508
2019-04-27-12-22,0.154951810836792
2019-04-27-12-23,0.20681729912757874
2019-04-27-12-24,0.1663544476032257
2019-04-27-12-25,0.1603970229625702
2019-04-27-12-26,0.16065917909145355
2019-04-27-12-27,0.16439011693000793
2019-04-27-12-28,0.17839324474334717
2019-04-27-12-29,0.19836385548114777
2019-04-27-12-30,0.19792771339416504
2019-04-27-12-31,0.21707271039485931
2019-04-27-12-32,0.24840839207172394
2019-04-27-12-33,0.18823683261871338
2019-04-27-12-34,0.1994989961385727
2019-04-27-12-35,0.20460408926010132
2019-04-27-12-36,0.2190217822790146
2019-04-27-12-37,0.20820876955986023
2019-04-27-12-38,0.2263859063386917
2019-04-27-12-39,0.23979465663433075
2019-04-27-12-40,0.19818343222141266
2019-04-27-12-41,0.20763133466243744
2019-04-27-12-42,0.22294245660305023
2019-04-27-12-43,0.2311682552099228
2019-04-27-12-44,0.21260567009449005
2019-04-27-12-45,0.20998769998550415
2019-04-27-12-46,0.2128123790025711
2019-04-27-12-47,0.2553360164165497
2019-04-27-12-48,0.22942349314689636
2019-04-27-12-49,0.2460172474384308
2019-04-27-12-50,0.23794779181480408
2019-04-27-12-51,0.2564585506916046
2019-04-27-12-52,0.19760733842849731
2019-04-27-12-53,0.20939472317695618
2019-04-27-12-54,0.20679424703121185
2019-04-27-12-55,0.20752903819084167
2019-04-27-12-56,0.22860665619373322
2019-04-27-12-57,0.21810618042945862
2019-04-27-12-58,0.1947031170129776
2019-04-27-12-59,0.19407238066196442
2019-04-27-13-00,0.24028807878494263
2019-04-27-13-01,0.20467577874660492
2019-04-27-13-02,0.142875537276268
2019-04-27-13-03,0.20252308249473572
2019-04-27-13-04,0.1645214557647705
2019-04-27-13-05,0.19086132943630219
2019-04-27-13-06,0.18005026876926422
2019-04-27-13-07,0.18708157539367676
2019-04-27-13-08,0.1944732666015625
2019-04-27-13-09,0.17021465301513672
2019-04-27-13-10,0.20041553676128387
2019-04-27-13-11,0.15504170954227448
2019-04-27-13-12,0.1655569225549698
2019-04-27-13-13,0.15479418635368347
2019-04-27-13-14,0.20607228577136993
2019-04-27-13-15,0.22301910817623138
2019-04-27-13-16,0.17093676328659058
2019-04-27-13-17,0.17267844080924988
2019-04-27-13-18,0.16331875324249268
2019-04-27-13-19,0.16280123591423035
2019-04-27-13-20,0.13421942293643951
2019-04-27-13-21,0.1398402601480484
2019-04-27-13-22,0.16290102899074554
2019-04-27-13-23,0.15131179988384247
2019-04-27-13-24,0.16248735785484314
2019-04-27-13-25,0.1648135483264923
2019-04-27-13-26,0.1430002748966217
2019-04-27-13-27,0.1566610336303711
2019-04-27-13-28,0.13489031791687012
2019-04-27-13-29,0.13699612021446228
2019-04-27-13-30,0.174783393740654
2019-04-27-13-31,0.15093623101711273
2019-04-27-13-32,0.14627709984779358
2019-04-27-13-33,0.15504613518714905
2019-04-27-13-34,0.18714307248592377
2019-04-27-13-35,0.14919306337833405
2019-04-27-13-36,0.14839999377727509
2019-04-27-13-37,0.17657405138015747
2019-04-27-13-38,0.16298514604568481
2019-04-27-13-39,0.15939022600650787
2019-04-27-13-40,0.15754209458827972
2019-04-27-13-41,0.158124640583992
2019-04-27-13-42,0.1755429059267044
2019-04-27-13-43,0.19411540031433105
2019-04-27-13-44,0.1742205023765564
2019-04-27-13-45,0.199275940656662
2019-04-27-13-46,0.18896184861660004
2019-04-27-13-47,0.16807739436626434
2019-04-27-13-48,0.16392888128757477
2019-04-27-13-49,0.16696864366531372
2019-04-27-13-50,0.1639126092195511
2019-04-27-13-51,0.1592477560043335
2019-04-27-13-52,0.17486445605754852
2019-04-27-13-53,0.15971340239048004
2019-04-27-13-54,0.17037810385227203
2019-04-27-13-55,0.20560400187969208
2019-04-27-13-56,0.19739829003810883
2019-04-27-13-57,0.19372300803661346
2019-04-27-13-58,0.24591761827468872
2019-04-27-13-59,0.22569167613983154
2019-04-27-14-00,0.20211602747440338
2019-04-27-14-01,0.1672966331243515
2019-04-27-14-02,0.15603910386562347
2019-04-27-14-04,0.20502227544784546
2019-04-27-14-05,0.15432316064834595
2019-04-27-14-06,0.13919295370578766
2019-04-27-14-07,0.1548730432987213
2019-04-27-14-08,0.16202287375926971
2019-04-27-14-09,0.16689792275428772
2019-04-27-14-10,0.1500861495733261
2019-04-27-14-11,0.22147893905639648
2019-04-27-14-12,0.17148803174495697
2019-04-27-14-13,0.15180397033691406
2019-04-27-14-14,0.17750604450702667
2019-04-27-14-15,0.14600926637649536
2019-04-27-14-16,0.1571945995092392
2019-04-27-14-17,0.14516383409500122
2019-04-27-14-18,0.15640926361083984
2019-04-27-14-19,0.17503535747528076
2019-04-27-14-20,0.16465520858764648
2019-04-27-14-21,0.15518783032894135
2019-04-27-14-22,0.1494445502758026
2019-04-27-14-23,0.1738554686307907
2019-04-27-14-24,0.16601881384849548
2019-04-27-14-25,0.14494475722312927
2019-04-27-14-26,0.15571139752864838
2019-04-27-14-27,0.15396644175052643
2019-04-27-14-28,0.17270147800445557
2019-04-27-14-29,0.1477462202310562
2019-04-27-14-30,0.14897023141384125
2019-04-27-14-31,0.1370108425617218
2019-04-27-14-32,0.15225370228290558
2019-04-27-14-33,0.15242727100849152
2019-04-27-14-34,0.17410127818584442
2019-04-27-14-35,0.15344418585300446
2019-04-27-14-36,0.15194877982139587
2019-04-27-14-37,0.1478271782398224
2019-04-27-14-38,0.14052477478981018
2019-04-27-14-39,0.1527797132730484
2019-04-27-14-40,0.1491507589817047
2019-04-27-14-41,0.16110336780548096
2019-04-27-14-42,0.1585092842578888
2019-04-27-14-43,0.16064660251140594
2019-04-27-14-44,0.16363006830215454
2019-04-27-14-45,0.14383117854595184
2019-04-27-14-46,0.1746240109205246
2019-04-27-14-47,0.1536448746919632
2019-04-27-14-48,0.1422257423400879
2019-04-27-14-49,0.16228653490543365
2019-04-27-14-50,0.169424369931221
2019-04-27-14-51,0.1731957644224167
2019-04-27-14-52,0.1891021728515625
2019-04-27-14-53,0.22834132611751556
2019-04-27-14-54,0.19475512206554413
2019-04-27-14-55,0.20988568663597107
2019-04-27-14-56,0.20492397248744965
2019-04-27-14-57,0.19381871819496155
2019-04-27-14-58,0.1984861195087433
2019-04-27-14-59,0.20640027523040771
2019-04-27-15-00,0.22053034603595734
2019-04-27-15-01,0.20329202711582184
2019-04-27-15-02,0.190795436501503
2019-04-27-15-03,0.18954609334468842
2019-04-27-15-04,0.207893505692482
2019-04-27-15-05,0.18714407086372375
2019-04-27-15-06,0.18115824460983276
2019-04-27-15-07,0.18564032018184662
2019-04-27-15-08,0.19720998406410217
2019-04-27-15-09,0.20198702812194824
2019-04-27-15-10,0.21517585217952728
2019-04-27-15-11,0.20278729498386383
2019-04-27-15-12,0.14463192224502563
2019-04-27-15-13,0.20006437599658966
2019-04-27-15-14,0.20064005255699158
2019-04-27-15-15,0.19063600897789001
2019-04-27-15-16,0.20343124866485596
2019-04-27-15-17,0.23839393258094788
2019-04-27-15-18,0.21020469069480896
2019-04-27-15-19,0.16973762214183807
2019-04-27-15-20,0.21865834295749664
2019-04-27-15-21,0.2234722077846527
2019-04-27-15-22,0.22084207832813263
2019-04-27-15-23,0.2055826485157013
2019-04-27-15-24,0.16369114816188812
2019-04-27-15-25,0.15105098485946655
2019-04-27-15-26,0.16769522428512573
2019-04-27-15-27,0.16197824478149414
2019-04-27-15-28,0.161838099360466
2019-04-27-15-29,0.1833127737045288
2019-04-27-15-30,0.1918843388557434
2019-04-27-15-31,0.15876828134059906
2019-04-27-15-32,0.16049523651599884
2019-04-27-15-33,0.15776433050632477
2019-04-27-15-34,0.21366800367832184
2019-04-27-15-35,0.19144581258296967
2019-04-27-15-36,0.17018339037895203
2019-04-27-15-37,0.16560876369476318
2019-04-27-15-38,0.19259172677993774
2019-04-27-15-39,0.16613388061523438
2019-04-27-15-40,0.17032769322395325
2019-04-27-15-41,0.17934580147266388
2019-04-27-15-42,0.16801826655864716
2019-04-27-15-43,0.15615364909172058
2019-04-27-15-44,0.21980786323547363
2019-04-27-15-45,0.1801617294549942
2019-04-27-15-46,0.156715527176857
2019-04-27-15-47,0.16176220774650574
2019-04-27-15-48,0.1785096675157547
2019-04-27-15-49,0.20908236503601074
2019-04-27-15-50,0.20830503106117249
2019-04-27-15-51,0.17164650559425354
2019-04-27-15-52,0.15382851660251617
2019-04-27-15-53,0.18066805601119995
2019-04-27-15-54,0.17783434689044952
2019-04-27-15-55,0.1624685823917389
2019-04-27-15-56,0.21689872443675995
2019-04-27-15-57,0.18875740468502045
2019-04-27-15-58,0.14883972704410553
2019-04-27-15-59,0.1701551377773285
2019-04-27-16-00,0.15874001383781433
2019-04-27-16-01,0.16329464316368103
2019-04-27-16-02,0.18894681334495544
2019-04-27-16-03,0.20792047679424286
2019-04-27-16-04,0.17136114835739136
2019-04-27-16-05,0.16427098214626312
2019-04-27-16-06,0.15299855172634125
2019-04-27-16-07,0.14247877895832062
2019-04-27-16-08,0.15538157522678375
2019-04-27-16-09,0.14260302484035492
2019-04-27-16-10,0.12963442504405975
2019-04-27-16-11,0.15252716839313507
2019-04-27-16-12,0.1469477415084839
2019-04-27-16-13,0.13796649873256683
2019-04-27-16-14,0.1450842171907425
2019-04-27-16-15,0.15011732280254364
2019-04-27-16-16,0.1274718940258026
2019-04-27-16-17,0.1461467295885086
2019-04-27-16-18,0.15658153593540192
2019-04-27-16-19,0.16449855268001556
2019-04-27-16-20,0.16249914467334747
2019-04-27-16-21,0.1797080785036087
2019-04-27-16-22,0.16499625146389008
2019-04-27-16-23,0.18539495766162872
2019-04-27-16-24,0.17967326939105988
2019-04-27-16-25,0.1709272414445877
2019-04-27-16-26,0.2003324180841446
2019-04-27-16-27,0.14368779957294464
2019-04-27-16-28,0.21965903043746948
2019-04-27-16-29,0.21845479309558868
2019-04-27-16-30,0.20914340019226074
2019-04-27-16-31,0.21170096099376678
2019-04-27-16-32,0.18068161606788635
2019-04-27-16-33,0.19124741852283478
2019-04-27-16-34,0.18585403263568878
2019-04-27-16-35,0.17117725312709808
2019-04-27-16-36,0.1528553068637848
2019-04-27-16-37,0.14551804959774017
2019-04-27-16-38,0.1305857002735138
2019-04-27-16-39,0.16263777017593384
2019-04-27-16-40,0.1653146892786026
2019-04-27-16-41,0.16204920411109924
2019-04-27-16-42,0.161936953663826
2019-04-27-16-43,0.18002963066101074
2019-04-27-16-44,0.1542903333902359
2019-04-27-16-45,0.18527525663375854
2019-04-27-16-46,0.1278822124004364
2019-04-27-16-47,0.16123098134994507
2019-04-27-16-48,0.1822020709514618
2019-04-27-16-49,0.13571254909038544
2019-04-27-16-50,0.15502485632896423
2019-04-27-16-51,0.15267547965049744
2019-04-27-16-52,0.16820061206817627
2019-04-27-16-53,0.1889558583498001
2019-04-27-16-54,0.16037365794181824
2019-04-27-16-55,0.1462893784046173
2019-04-27-16-56,0.16871242225170135
2019-04-27-16-57,0.13852201402187347
2019-04-27-16-58,0.17442099750041962
2019-04-27-16-59,0.12817007303237915
2019-04-27-17-00,0.15254715085029602
2019-04-27-17-01,0.14398936927318573
2019-04-27-17-02,0.14319412410259247
2019-04-27-17-03,0.15512442588806152
2019-04-27-17-04,0.13936880230903625
2019-04-27-17-05,0.14518210291862488
2019-04-27-17-06,0.14499744772911072
2019-04-27-17-07,0.16423079371452332
2019-04-27-17-08,0.15047208964824677
2019-04-27-17-09,0.1840197890996933
2019-04-27-17-10,0.14879944920539856
2019-04-27-17-11,0.16450439393520355
